# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Referral,2024040703,13,14,11,122.35714285714300,0.8461538461538460,5.357142857142860,0.7857142857142860,75
Referral,2024040705,13,16,10,57.75,0.7692307692307690,6.0625,0.625,97
Referral,2024041605,13,17,11,19.470588235294100,0.8461538461538460,3.9411764705882400,0.6470588235294120,67
Referral,2024041905,13,15,8,48.53333333333330,0.6153846153846150,5.2,0.5333333333333330,78
Referral,2024042505,13,14,13,75.5,1,3.9285714285714300,0.9285714285714290,55
Direct,2024041406,12,14,5,6.428571428571430,0.4166666666666670,3.5714285714285700,0.35714285714285700,50
Direct,2024042008,12,20,8,29.45,0.6666666666666670,3.5,0.4,70
Direct,2024042704,12,14,4,12.357142857142900,0.3333333333333330,3.5,0.2857142857142860,49
Direct,2024050105,12,15,8,156,0.6666666666666670,6.466666666666670,0.5333333333333330,97
Direct,2024050305,12,14,5,10.357142857142900,0.4166666666666670,3.7142857142857100,0.35714285714285700,52
Organic Search,2024040804,12,14,8,16.857142857142900,0.6666666666666670,3.7142857142857100,0.5714285714285710,52
Organic Search,2024041104,12,14,8,54.57142857142860,0.6666666666666670,3.5714285714285700,0.5714285714285710,50
Organic Search,2024041603,12,16,10,27.875,0.8333333333333330,4.125,0.625,66
Organic Search,2024042305,12,15,6,25.733333333333300,0.5,4,0.4,60
Organic Search,2024042603,12,15,9,50.4,0.75,5.466666666666670,0.6,82
Organic Search,2024042605,12,14,7,39.142857142857100,0.5833333333333330,3.142857142857140,0.5,44
Organic Search,2024050204,12,14,8,44.07142857142860,0.6666666666666670,3.7142857142857100,0.5714285714285710,52
Referral,2024040806,12,16,7,30.9375,0.5833333333333330,3.8125,0.4375,61
Referral,2024041408,12,16,9,67.8125,0.75,6.375,0.5625,102
Referral,2024041505,12,16,12,152.75,1,4.6875,0.75,75
Referral,2024041604,12,13,9,43.92307692307690,0.75,6.6923076923076900,0.6923076923076920,87
Referral,2024042304,12,18,9,1168,0.75,5.111111111111110,0.5,92
Referral,2024042705,12,15,10,86.4,0.8333333333333330,9.733333333333330,0.6666666666666670,146
Referral,2024042905,12,14,11,130.57142857142900,0.9166666666666670,4.214285714285710,0.7857142857142860,59
Referral,2024050305,12,13,4,62,0.3333333333333330,3.6923076923076900,0.3076923076923080,48
Direct,2024040705,11,16,5,18.9375,0.45454545454545500,3,0.3125,48
Direct,2024040802,11,18,3,20.22222222222220,0.2727272727272730,3.111111111111110,0.16666666666666700,56
Direct,2024041603,11,18,6,5.833333333333330,0.5454545454545450,3.0555555555555600,0.3333333333333330,55
Direct,2024042705,11,16,2,9.625,0.18181818181818200,3.125,0.125,50
Direct,2024042806,11,15,5,5.466666666666670,0.45454545454545500,2.6666666666666700,0.3333333333333330,40
Direct,2024042904,11,17,6,59.35294117647060,0.5454545454545450,3.8823529411764700,0.35294117647058800,66
Organic Search,2024041303,11,16,7,34.6875,0.6363636363636360,3.125,0.4375,50
Organic Search,2024041405,11,15,10,23.066666666666700,0.9090909090909090,3,0.6666666666666670,45
Organic Search,2024042005,11,14,9,19.071428571428600,0.8181818181818180,3.7142857142857100,0.6428571428571430,52
Organic Search,2024042105,11,14,6,20.214285714285700,0.5454545454545450,4.071428571428570,0.42857142857142900,57
Organic Search,2024042703,11,15,9,24.866666666666700,0.8181818181818180,3.1333333333333300,0.6,47
Referral,2024041103,11,15,6,91.73333333333330,0.5454545454545450,5.4,0.4,81
Referral,2024042006,11,11,8,153.27272727272700,0.7272727272727270,9.545454545454550,0.7272727272727270,105
Referral,2024042105,11,12,8,58.833333333333300,0.7272727272727270,5.25,0.6666666666666670,63
Referral,2024042605,11,14,10,52.214285714285700,0.9090909090909090,6.071428571428570,0.7142857142857140,85
Referral,2024042706,11,12,11,201,1,10.833333333333300,0.9166666666666670,130
Organic Search,2024040604,10,11,7,50.09090909090910,0.7,4.181818181818180,0.6363636363636360,46
Organic Search,2024041105,10,12,7,44.333333333333300,0.7,4.333333333333330,0.5833333333333330,52
Organic Search,2024042004,10,15,6,22.066666666666700,0.6,2.8666666666666700,0.4,43
Organic Search,2024042404,10,14,9,6.5,0.9,3.5,0.6428571428571430,49
Referral,2024041504,10,15,8,75.73333333333330,0.8,5.266666666666670,0.5333333333333330,79
Referral,2024041906,10,12,8,44.833333333333300,0.8,4.833333333333330,0.6666666666666670,58
Referral,2024042305,10,11,5,20.818181818181800,0.5,4.818181818181820,0.45454545454545500,53
Referral,2024042803,10,10,9,54.5,0.9,7,0.9,70
Referral,2024042805,10,13,8,57.15384615384620,0.8,4.6923076923076900,0.6153846153846150,61
Organic Search,2024041505,9,10,7,46,0.7777777777777780,11.5,0.7,115
Organic Search,2024042103,9,14,5,11.714285714285700,0.5555555555555560,3.0714285714285700,0.35714285714285700,43
Referral,2024040704,9,14,7,54,0.7777777777777780,3.857142857142860,0.5,54
Referral,2024041105,9,14,7,121.57142857142900,0.7777777777777780,5.142857142857140,0.5,72
Referral,2024041404,9,12,7,47.166666666666700,0.7777777777777780,5.083333333333330,0.5833333333333330,61
Referral,2024041406,9,11,8,30.272727272727300,0.8888888888888890,6.636363636363640,0.7272727272727270,73
Referral,2024042604,9,9,6,80.88888888888890,0.6666666666666670,5.333333333333330,0.6666666666666670,48
Organic Search,2024040803,8,12,7,29.916666666666700,0.875,3.4166666666666700,0.5833333333333330,41
Organic Search,2024042006,8,12,7,25.916666666666700,0.875,3.0833333333333300,0.5833333333333330,37
Organic Search,2024042102,8,13,6,22.692307692307700,0.75,3.923076923076920,0.46153846153846200,51
Organic Search,2024050203,8,12,4,18.916666666666700,0.5,3.0833333333333300,0.3333333333333330,37
Referral,2024042704,8,12,7,88,0.875,4.166666666666670,0.5833333333333330,50
Referral,2024042003,7,9,3,23.666666666666700,0.42857142857142900,3.7777777777777800,0.3333333333333330,34
Referral,2024042004,7,10,6,90.2,0.8571428571428570,4.2,0.6,42
Referral,2024042804,7,11,5,79.0909090909091,0.7142857142857140,5.636363636363640,0.45454545454545500,62
Organic Search,2024040905,6,8,5,627.375,0.8333333333333330,5.625,0.625,45
Organic Search,2024042807,6,10,4,23.3,0.6666666666666670,4.3,0.4,43
Organic Social,2024041623,6,6,6,102.66666666666700,1,4.833333333333330,1,29
Referral,2024041405,6,12,7,22.833333333333300,1.1666666666666700,2.75,0.5833333333333330,33
Referral,2024042005,6,7,4,22.142857142857100,0.6666666666666670,5.428571428571430,0.5714285714285710,38
Referral,2024042806,6,9,4,65.11111111111110,0.6666666666666670,3.888888888888890,0.4444444444444440,35
Unassigned,2024042415,6,6,0,145.5,0,3.3333333333333300,0,20
Unassigned,2024042410,5,5,0,11.6,0,2,0,10
Organic Search,2024042805,4,7,1,10.857142857142900,0.25,3,0.14285714285714300,21
Organic Search,2024042806,4,8,3,12.875,0.75,2.75,0.375,22
Referral,2024041623,4,4,4,635,1,7.25,1,29
Unassigned,2024041119,4,4,0,54,0,2.25,0,9
Unassigned,2024041312,4,4,0,70.5,0,1.25,0,5
Unassigned,2024041316,4,4,0,25.75,0,2,0,8
Unassigned,2024041511,4,4,0,19.25,0,1,0,4
Unassigned,2024041514,4,4,0,8.25,0,1.5,0,6
Unassigned,2024042318,4,4,0,64.25,0,1.75,0,7
Unassigned,2024042319,4,4,1,53,0.25,3.25,0.25,13
Unassigned,2024050119,4,4,0,158.25,0,7.25,0,29
Unassigned,2024050300,4,4,0,11.25,0,3.5,0,14
Unassigned,2024040615,3,3,0,26,0,1,0,3
Unassigned,2024040622,3,3,0,30,0,2,0,6
Unassigned,2024040811,3,3,0,17.666666666666700,0,1.3333333333333300,0,4
Unassigned,2024041114,3,3,0,124,0,3.3333333333333300,0,10
Unassigned,2024041321,3,3,0,0,0,1.3333333333333300,0,4
Unassigned,2024041408,3,3,0,1.6666666666666700,0,2.6666666666666700,0,8
Unassigned,2024041419,3,3,0,10.666666666666700,0,2,0,6
Unassigned,2024041515,3,3,0,28.333333333333300,0,2.6666666666666700,0,8
Unassigned,2024041516,3,3,0,20.666666666666700,0,1.6666666666666700,0,5
Unassigned,2024041812,3,3,0,7.333333333333330,0,1.3333333333333300,0,4
Unassigned,2024042221,3,3,0,12.666666666666700,0,1.6666666666666700,0,5
Unassigned,2024042316,3,3,0,21.333333333333300,0,1.6666666666666700,0,5
Unassigned,2024042400,3,3,0,28.333333333333300,0,3.3333333333333300,0,10
Unassigned,2024042403,3,3,0,39.666666666666700,0,2.3333333333333300,0,7
Unassigned,2024042408,3,3,0,26.333333333333300,0,2.3333333333333300,0,7
Unassigned,2024042411,3,3,0,0,0,1,0,3
Unassigned,2024042419,3,3,0,73,0,2.3333333333333300,0,7
Unassigned,2024042510,3,3,0,540.3333333333330,0,50.666666666666700,0,152
Unassigned,2024042512,3,3,0,110.33333333333300,0,3,0,9
Unassigned,2024042613,3,3,0,187.66666666666700,0,1.3333333333333300,0,4
Unassigned,2024042620,3,3,0,40.333333333333300,0,5.666666666666670,0,17
Unassigned,2024042912,3,3,0,16,0,1,0,3
Unassigned,2024042922,3,3,0,17.333333333333300,0,3.6666666666666700,0,11
Unassigned,2024043013,3,3,0,196,0,4,0,12
Unassigned,2024050122,3,3,0,638,0,2.3333333333333300,0,7
Unassigned,2024050223,3,3,0,0,0,1.3333333333333300,0,4
Organic Video,2024041220,2,2,2,553,1,20.5,1,41
Organic Video,2024041718,2,2,1,50,0.5,5.5,0.5,11
Organic Video,2024042521,2,2,2,315,1,21,1,42
Organic Video,2024042911,2,2,2,37.5,1,4.5,1,9
Organic Video,2024050201,2,2,2,653.5,1,14,1,28
Organic Video,2024050222,2,2,2,267,1,7.5,1,15
Unassigned,2024040609,2,2,0,13.5,0,3,0,6
Unassigned,2024040610,2,2,0,0,0,1,0,2
Unassigned,2024040611,2,2,0,131.5,0,4.5,0,9
Unassigned,2024040614,2,2,0,0,0,1,0,2
Unassigned,2024040704,2,2,0,11,0,4,0,8
Unassigned,2024040717,2,2,0,1122.5,0,3,0,6
Unassigned,2024040718,2,2,0,48,0,5.5,0,11
Unassigned,2024040721,2,2,0,4,0,5.5,0,11
Unassigned,2024040810,2,2,0,0,0,2.5,0,5
Unassigned,2024040814,2,2,0,31,0,2,0,4
Unassigned,2024040815,2,2,0,41.5,0,2,0,4
Unassigned,2024040900,2,2,0,18,0,4.5,0,9
Unassigned,2024040917,2,2,0,119,0,2.5,0,5
Unassigned,2024041002,2,2,0,32,0,1.5,0,3
Unassigned,2024041118,2,2,0,85.5,0,1.5,0,3
Unassigned,2024041211,2,2,0,5,0,1.5,0,3
Unassigned,2024041215,2,2,0,35,0,2.5,0,5
Unassigned,2024041303,2,2,1,9,0.5,3,0.5,6
Unassigned,2024041318,2,2,0,222,0,3,0,6
Unassigned,2024041400,2,2,0,3.5,0,1,0,2
Unassigned,2024041406,2,2,0,9,0,2.5,0,5
Unassigned,2024041410,2,2,0,8.5,0,1.5,0,3
Unassigned,2024041413,2,2,0,156,0,5,0,10
Unassigned,2024041420,2,2,0,8,0,1,0,2
Unassigned,2024041512,2,2,0,23,0,1.5,0,3
Unassigned,2024041517,2,2,0,0,0,1.5,0,3
Unassigned,2024041519,2,2,0,3.5,0,1.5,0,3
Unassigned,2024041600,2,2,0,0,0,4,0,8
Unassigned,2024041606,2,2,0,16,0,3,0,6
Unassigned,2024041607,2,2,0,0,0,3,0,6
Unassigned,2024041610,2,2,0,4,0,2,0,4
Unassigned,2024041612,2,2,0,0,0,1,0,2
Unassigned,2024041619,2,2,0,29.5,0,3,0,6
Unassigned,2024041622,2,2,0,158.5,0,7.5,0,15
Unassigned,2024041714,2,2,0,34,0,5,0,10
Unassigned,2024041715,2,2,0,0,0,1.5,0,3
Unassigned,2024041716,2,2,0,113.5,0,7,0,14
Unassigned,2024041721,2,2,0,3,0,1,0,2
Unassigned,2024041816,2,2,0,0,0,1.5,0,3
Unassigned,2024041818,2,2,0,158,0,5,0,10
Unassigned,2024041820,2,2,0,70,0,4.5,0,9
Unassigned,2024041822,2,2,0,0,0,1,0,2
Unassigned,2024041911,2,3,0,0,0,1.3333333333333300,0,4
Unassigned,2024041914,2,2,0,216.5,0,6,0,12
Unassigned,2024041919,2,2,0,83.5,0,3.5,0,7
Unassigned,2024042002,2,2,0,220,0,1.5,0,3
Unassigned,2024042012,2,2,0,66,0,2,0,4
Unassigned,2024042017,2,2,0,146.5,0,6.5,0,13
Unassigned,2024042019,2,2,0,68.5,0,7,0,14
Unassigned,2024042020,2,2,0,6,0,1,0,2
Unassigned,2024042111,2,2,0,140,0,3.5,0,7
Unassigned,2024042113,2,2,0,12.5,0,3.5,0,7
Unassigned,2024042115,2,2,0,116.5,0,4,0,8
Unassigned,2024042117,2,2,0,0,0,1,0,2
Unassigned,2024042120,2,2,0,66.5,0,3,0,6
Unassigned,2024042121,2,2,0,32.5,0,1,0,2
Unassigned,2024042200,2,2,0,256.5,0,1.5,0,3
Unassigned,2024042202,2,2,0,52,0,4,0,8
Unassigned,2024042212,2,2,0,42,0,2,0,4
Unassigned,2024042214,2,2,0,64.5,0,14,0,28
Unassigned,2024042311,2,2,0,18.5,0,2,0,4
Unassigned,2024042312,2,2,0,53.5,0,3.5,0,7
Unassigned,2024042321,2,2,0,10.5,0,3,0,6
Unassigned,2024042322,2,2,0,16.5,0,2,0,4
Unassigned,2024042406,2,2,0,33,0,3.5,0,7
Unassigned,2024042409,2,3,0,453.6666666666670,0,3.6666666666666700,0,11
Unassigned,2024042416,2,2,0,77.5,0,5.5,0,11
Unassigned,2024042508,2,2,0,24.5,0,3.5,0,7
Unassigned,2024042511,2,2,0,23,0,1.5,0,3
Unassigned,2024042516,2,2,0,164,0,8.5,0,17
Unassigned,2024042517,2,2,0,17.5,0,3,0,6
Unassigned,2024042600,2,2,0,241,0,8.5,0,17
Unassigned,2024042602,2,2,0,4.5,0,1,0,2
Unassigned,2024042619,2,2,0,32,0,1,0,2
Unassigned,2024042623,2,2,0,106,0,2,0,4
Unassigned,2024042720,2,2,0,94.5,0,4.5,0,9
Unassigned,2024042814,2,2,0,99.5,0,4.5,0,9
Unassigned,2024042815,2,2,0,15.5,0,2,0,4
Unassigned,2024042818,2,2,0,149.5,0,2,0,4
Unassigned,2024042821,2,2,0,67.5,0,3,0,6
Unassigned,2024042900,2,2,0,368.5,0,2.5,0,5
Unassigned,2024042910,2,2,0,35.5,0,2,0,4
Unassigned,2024042914,2,2,0,20.5,0,1.5,0,3
Unassigned,2024042916,2,2,0,123,0,6,0,12
Unassigned,2024042923,2,2,0,54.5,0,2.5,0,5
Unassigned,2024043001,2,3,0,3.6666666666666700,0,1.6666666666666700,0,5
Unassigned,2024043017,2,2,0,0,0,2,0,4
Unassigned,2024050118,2,2,0,0,0,1,0,2
Unassigned,2024050215,2,2,0,9.5,0,1.5,0,3
Unassigned,2024050221,2,2,0,55,0,1.5,0,3
Unassigned,2024050222,2,2,0,0,0,1.5,0,3
Unassigned,2024050303,2,2,0,25,0,3.5,0,7
Unassigned,2024050308,2,2,0,0,0,1.5,0,3
Unassigned,2024050310,2,2,0,55.5,0,5,0,10
Unassigned,2024050314,2,2,0,27.5,0,4,0,8
Unassigned,2024050320,2,2,0,98.5,0,14.5,0,29
Unassigned,2024050322,2,2,0,7,0,3.5,0,7
Email,2024041419,1,1,0,0,0,3,0,3
Email,2024042102,1,1,1,218,1,5,1,5
Organic Search,2024041623,1,1,1,87,1,1,1,1
Organic Video,2024040616,1,1,1,359,1,29,1,29
Organic Video,2024040617,1,1,1,53,1,3,1,3
Organic Video,2024040712,1,1,1,0,1,3,1,3
Organic Video,2024040713,1,1,1,0,1,1,1,1
Organic Video,2024040819,1,1,1,8,1,4,1,4
Organic Video,2024040821,1,1,1,27,1,3,1,3
Organic Video,2024040906,1,1,1,37,1,4,1,4
Organic Video,2024040908,1,1,0,0,0,3,0,3
Organic Video,2024040913,1,1,1,0,1,3,1,3
Organic Video,2024040914,1,1,1,309,1,1,1,1
Organic Video,2024040915,1,1,1,171,1,6,1,6
Organic Video,2024041010,1,1,1,110,1,7,1,7
Organic Video,2024041011,1,2,2,0,2,2,1,4
Organic Video,2024041012,1,2,2,16,2,3,1,6
Organic Video,2024041013,1,1,1,477,1,8,1,8
Organic Video,2024041014,1,1,1,668,1,15,1,15
Organic Video,2024041015,1,2,2,99.5,2,3,1,6
Organic Video,2024041016,1,1,1,1514,1,30,1,30
Organic Video,2024041017,1,1,1,235,1,56,1,56
Organic Video,2024041019,1,1,1,0,1,5,1,5
Organic Video,2024041021,1,1,0,193,0,4,0,4
Organic Video,2024041109,1,1,1,0,1,3,1,3
Organic Video,2024041110,1,2,2,92.5,2,10,1,20
Organic Video,2024041111,1,1,1,499,1,24,1,24
Organic Video,2024041116,1,1,1,425,1,17,1,17
Organic Video,2024041117,1,1,1,0,1,1,1,1
Organic Video,2024041219,1,1,1,0,1,3,1,3
Organic Video,2024041221,1,1,1,1220,1,25,1,25
Organic Video,2024041319,1,1,0,0,0,3,0,3
Organic Video,2024041321,1,1,1,0,1,3,1,3
Organic Video,2024041322,1,1,1,47,1,9,1,9
Organic Video,2024041414,1,1,1,13,1,3,1,3
Organic Video,2024041417,1,1,0,0,0,2,0,2
Organic Video,2024041422,1,1,1,0,1,3,1,3
Organic Video,2024041423,1,1,1,648,1,8,1,8
Organic Video,2024041500,1,2,2,138.5,2,5,1,10
Organic Video,2024041522,1,1,1,0,1,7,1,7
Organic Video,2024041616,1,1,1,0,1,3,1,3
Organic Video,2024041618,1,2,1,185.5,1,3,0.5,6
Organic Video,2024041619,1,1,1,340,1,11,1,11
Organic Video,2024041715,1,1,1,17,1,4,1,4
Organic Video,2024041719,1,1,0,0,0,2,0,2
Organic Video,2024041800,1,2,2,30.5,2,5.5,1,11
Organic Video,2024041801,1,1,0,0,0,2,0,2
Organic Video,2024041809,1,1,1,160,1,11,1,11
Organic Video,2024041811,1,1,1,5,1,4,1,4
Organic Video,2024041903,1,1,1,19,1,7,1,7
Organic Video,2024041904,1,1,1,0,1,3,1,3
Organic Video,2024041912,1,1,1,479,1,14,1,14
Organic Video,2024041922,1,2,2,146,2,8.5,1,17
Organic Video,2024041923,1,1,1,55,1,4,1,4
Organic Video,2024042112,1,1,1,493,1,6,1,6
Organic Video,2024042113,1,1,1,169,1,6,1,6
Organic Video,2024042114,1,1,1,0,1,3,1,3
Organic Video,2024042115,1,1,1,276,1,49,1,49
Organic Video,2024042116,1,1,1,2,1,12,1,12
Organic Video,2024042122,1,1,1,18,1,4,1,4
Organic Video,2024042207,1,1,1,133,1,12,1,12
Organic Video,2024042208,1,1,1,64,1,12,1,12
Organic Video,2024042209,1,1,1,24,1,5,1,5
Organic Video,2024042210,1,1,1,309,1,10,1,10
Organic Video,2024042319,1,1,1,236,1,15,1,15
Organic Video,2024042320,1,1,1,160,1,27,1,27
Organic Video,2024042321,1,1,0,137,0,4,0,4
Organic Video,2024042410,1,1,0,0,0,2,0,2
Organic Video,2024042412,1,1,0,0,0,2,0,2
Organic Video,2024042416,1,1,1,0,1,2,1,2
Organic Video,2024042417,1,1,1,0,1,1,1,1
Organic Video,2024042418,1,1,0,13,0,3,0,3
Organic Video,2024042509,1,1,1,176,1,11,1,11
Organic Video,2024042515,1,1,1,191,1,16,1,16
Organic Video,2024042516,1,1,1,4525,1,9,1,9
Organic Video,2024042519,1,1,0,0,0,2,0,2
Organic Video,2024042520,1,1,1,21,1,5,1,5
Organic Video,2024042522,1,2,2,266.5,2,15.5,1,31
Organic Video,2024042604,1,1,1,166,1,5,1,5
Organic Video,2024042605,1,1,1,86,1,7,1,7
Organic Video,2024042607,1,1,1,609,1,15,1,15
Organic Video,2024042610,1,1,1,50,1,14,1,14
Organic Video,2024042611,1,1,0,0,0,3,0,3
Organic Video,2024042612,1,1,1,195,1,9,1,9
Organic Video,2024042613,1,1,0,0,0,2,0,2
Organic Video,2024042614,1,1,1,71,1,11,1,11
Organic Video,2024042619,1,1,1,0,1,3,1,3
Organic Video,2024042620,1,1,0,37,0,3,0,3
Organic Video,2024042808,1,1,0,0,0,3,0,3
Organic Video,2024042910,1,1,1,1,1,5,1,5
Organic Video,2024042918,1,1,1,48,1,3,1,3
Organic Video,2024042920,1,1,1,145,1,14,1,14
